_id,year_month,year,month,month_name,harmonize_grp,hmn_grp_name_export,items_baht_amnt_export
1166,2015-07-01T00:00:00,2015,7,July,73,ของทำด้วยเหล็กหรือเหล็กกล้า,14245972214
1167,2015-07-01T00:00:00,2015,7,July,29,เคมีภัณฑ์อินทรีย์,12851799829
1168,2015-07-01T00:00:00,2015,7,July,20,ของปรุงแต่งทำจากพืชผัก ผลไม้ ลูกนัต หรือจากส่วนอื่นของพืช,6974990466
1169,2015-07-01T00:00:00,2015,7,July,17,น้ำตาลและขนมทำจากน้ำตาล,10296642866
1170,2015-07-01T00:00:00,2015,7,July,44,ไม้และของทำด้วยไม้ ถ่านไม้,5841901800
1171,2015-06-01T00:00:00,2015,6,June,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1.0644E+11
1172,2015-06-01T00:00:00,2015,6,June,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,83111284940
1173,2015-06-01T00:00:00,2015,6,June,87,ยานยนต์และส่วนประกอบ,63162578874
1174,2015-06-01T00:00:00,2015,6,June,40,ยางและของทำด้วยยาง,34709625585
1175,2015-06-01T00:00:00,2015,6,June,39,พลาสติกและของที่ทำด้วยพลาสติก,34899101938
1176,2015-06-01T00:00:00,2015,6,June,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,29538206439
1177,2015-06-01T00:00:00,2015,6,June,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,28668140061
1178,2015-06-01T00:00:00,2015,6,June,10,ธัญพืช,10969111724
1179,2015-06-01T00:00:00,2015,6,June,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,16909338719
1180,2015-06-01T00:00:00,2015,6,June,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",12384088268
1181,2015-06-01T00:00:00,2015,6,June,73,ของทำด้วยเหล็กหรือเหล็กกล้า,11376505937
1182,2015-06-01T00:00:00,2015,6,June,29,เคมีภัณฑ์อินทรีย์,12777473571
1183,2015-06-01T00:00:00,2015,6,June,20,ของปรุงแต่งทำจากพืชผัก ผลไม้ ลูกนัต หรือจากส่วนอื่นของพืช,7036866509
1184,2015-06-01T00:00:00,2015,6,June,17,น้ำตาลและขนมทำจากน้ำตาล,8040105818
1185,2015-06-01T00:00:00,2015,6,June,44,ไม้และของทำด้วยไม้ ถ่านไม้,6363049778
1186,2015-05-01T00:00:00,2015,5,May,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1.06675E+11
1187,2015-05-01T00:00:00,2015,5,May,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,79176046207
1188,2015-05-01T00:00:00,2015,5,May,87,ยานยนต์และส่วนประกอบ,67332761854
1189,2015-05-01T00:00:00,2015,5,May,40,ยางและของทำด้วยยาง,34379026211
1190,2015-05-01T00:00:00,2015,5,May,39,พลาสติกและของที่ทำด้วยพลาสติก,32058298812
1191,2015-05-01T00:00:00,2015,5,May,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,25852736905
1192,2015-05-01T00:00:00,2015,5,May,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,31687834198
1193,2015-05-01T00:00:00,2015,5,May,10,ธัญพืช,14519515711
1194,2015-05-01T00:00:00,2015,5,May,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,16253978770
1195,2015-05-01T00:00:00,2015,5,May,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",12037702873
1196,2015-05-01T00:00:00,2015,5,May,73,ของทำด้วยเหล็กหรือเหล็กกล้า,11272534512
1197,2015-05-01T00:00:00,2015,5,May,29,เคมีภัณฑ์อินทรีย์,13315835359
1198,2015-05-01T00:00:00,2015,5,May,20,ของปรุงแต่งทำจากพืชผัก ผลไม้ ลูกนัต หรือจากส่วนอื่นของพืช,6529393135
1199,2015-05-01T00:00:00,2015,5,May,17,น้ำตาลและขนมทำจากน้ำตาล,8625313351
1200,2015-05-01T00:00:00,2015,5,May,44,ไม้และของทำด้วยไม้ ถ่านไม้,6163809476
1201,2015-04-01T00:00:00,2015,4,April,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,99968868257
1202,2015-04-01T00:00:00,2015,4,April,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,76101552413
1203,2015-04-01T00:00:00,2015,4,April,87,ยานยนต์และส่วนประกอบ,65092554743
1204,2015-04-01T00:00:00,2015,4,April,40,ยางและของทำด้วยยาง,31720545554
1205,2015-04-01T00:00:00,2015,4,April,39,พลาสติกและของที่ทำด้วยพลาสติก,31668648893
1319,2014-09-01T00:00:00,2014,9,September,44,ไม้และของทำด้วยไม้ ถ่านไม้,6940280298
1206,2015-04-01T00:00:00,2015,4,April,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,22546590950
1207,2015-04-01T00:00:00,2015,4,April,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,24197104165
1208,2015-04-01T00:00:00,2015,4,April,10,ธัญพืช,11748350265
1209,2015-04-01T00:00:00,2015,4,April,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,14704568554
1210,2015-04-01T00:00:00,2015,4,April,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",11773821402
1211,2015-04-01T00:00:00,2015,4,April,73,ของทำด้วยเหล็กหรือเหล็กกล้า,10775624860
1212,2015-04-01T00:00:00,2015,4,April,29,เคมีภัณฑ์อินทรีย์,12523594742
1213,2015-04-01T00:00:00,2015,4,April,20,ของปรุงแต่งทำจากพืชผัก ผลไม้ ลูกนัต หรือจากส่วนอื่นของพืช,6421208279
1214,2015-04-01T00:00:00,2015,4,April,17,น้ำตาลและขนมทำจากน้ำตาล,8959251117
1215,2015-04-01T00:00:00,2015,4,April,44,ไม้และของทำด้วยไม้ ถ่านไม้,5999210066
1216,2015-03-01T00:00:00,2015,3,March,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1.05569E+11
1217,2015-03-01T00:00:00,2015,3,March,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,82158943041
1218,2015-03-01T00:00:00,2015,3,March,87,ยานยนต์และส่วนประกอบ,86138510225
1219,2015-03-01T00:00:00,2015,3,March,40,ยางและของทำด้วยยาง,36158390094
1220,2015-03-01T00:00:00,2015,3,March,39,พลาสติกและของที่ทำด้วยพลาสติก,33403225474
1221,2015-03-01T00:00:00,2015,3,March,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,21726405675
1222,2015-03-01T00:00:00,2015,3,March,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,28339584424
1223,2015-03-01T00:00:00,2015,3,March,10,ธัญพืช,13477978272
1224,2015-03-01T00:00:00,2015,3,March,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,16481681858
1225,2015-03-01T00:00:00,2015,3,March,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",12907305797
1226,2015-03-01T00:00:00,2015,3,March,73,ของทำด้วยเหล็กหรือเหล็กกล้า,14391465598
